EID,FORTARGET,PROB
116767,0,0.4153
116925,0,0.3413
117239,0,0.3762
117323,0,0.3686
117605,0,0.4018
117867,0,0.3662
117927,0,0.3624
118094,0,0.3824
118444,0,0.4066
118531,0,0.3973
118561,0,0.3671
118594,0,0.3689
118627,0,0.4045
118946,0,0.4322
118967,0,0.35
119019,0,0.39
119056,0,0.4171
119079,0,0.3713
119566,0,0.3343
119623,0,0.3968
119733,0,0.3653
119751,0,0.3791
119796,0,0.4322
120088,0,0.3808
120195,0,0.3391
120217,0,0.3661
120308,0,0.3673
120472,0,0.3479
120620,0,0.3678
120830,0,0.3973
120889,0,0.3626
121067,0,0.3632
121130,0,0.3986
121181,0,0.388
121204,0,0.4033
121213,0,0.4681
121288,0,0.3873
121532,0,0.3607
121555,0,0.3777
121610,0,0.3628
121931,0,0.3717
122356,0,0.3677
122472,0,0.4122
122477,0,0.3698
122565,0,0.3895
122778,0,0.3632
122813,0,0.3633
122873,0,0.4346
122960,0,0.388
122969,0,0.3788
123003,0,0.3599
123049,0,0.3942
123156,0,0.3695
123306,0,0.43
124018,0,0.3686
124163,0,0.3467
124230,0,0.3354
124308,0,0.3651
124570,0,0.3515
124838,0,0.367
124989,0,0.3566
125555,0,0.3586
125581,0,0.3572
125586,0,0.367
125625,0,0.3695
125734,0,0.4049
125987,0,0.3739
126050,0,0.3385
126629,0,0.3955
126955,0,0.3691
127380,0,0.3742
127725,0,0.3549
127773,0,0.3669
127885,0,0.3631
127928,0,0.4153
127979,0,0.3694
128025,0,0.3533
128197,0,0.3973
128526,0,0.3732
128886,0,0.3635
129325,0,0.357
129732,0,0.3785
129845,0,0.3613
130159,0,0.3744
130286,0,0.3374
130641,0,0.3663
131159,0,0.356
131196,0,0.3631
131400,0,0.3636
131455,0,0.3486
131486,0,0.3973
131617,0,0.3746
131691,0,0.4022
131693,0,0.3417
131744,0,0.3742
131995,0,0.3824
132342,0,0.3707
132343,0,0.3788
132409,0,0.3936
132589,0,0.4192
132695,0,0.3469
132790,0,0.346
132799,0,0.4053
133036,0,0.38
133091,0,0.4135
133174,0,0.3695
133314,0,0.393
133454,0,0.3525
133521,0,0.4033
133600,0,0.3824
134146,0,0.3888
134935,0,0.3496
135210,0,0.3417
135430,0,0.383
135686,0,0.3658
135693,0,0.3743
135735,0,0.3435
135763,0,0.3641
135771,0,0.3695
136257,0,0.4018
136529,0,0.3351
136790,0,0.4171
137097,0,0.3933
137321,0,0.3762
137355,0,0.3414
137409,0,0.3651
137892,0,0.376
137920,0,0.3646
138038,0,0.3409
138043,0,0.3986
138088,0,0.369
138335,0,0.3636
138576,0,0.361
138852,0,0.4159
138903,0,0.3767
139041,0,0.3679
139164,0,0.3617
139180,0,0.3732
139277,0,0.3737
139309,0,0.4052
139374,0,0.4045
139570,0,0.3635
139809,0,0.3725
139848,0,0.3765
140031,0,0.3715
140493,0,0.3656
140498,0,0.4273
140538,0,0.4265
140745,0,0.4142
140784,0,0.366
140792,0,0.3511
140902,0,0.3825
140932,0,0.3973
140937,0,0.3459
141006,0,0.3702
141253,0,0.3709
141360,0,0.3678
141546,0,0.365
141749,0,0.3867
141784,0,0.402
142481,0,0.4689
142624,0,0.3643
143388,0,0.3632
143434,0,0.3836
143543,0,0.3742
143657,0,0.3438
143754,0,0.3856
143842,0,0.3448
143870,0,0.3673
143991,0,0.3642
144192,0,0.3599
144289,0,0.3839
144461,0,0.367
144893,0,0.3745
144921,0,0.3755
145054,0,0.416
145096,0,0.3776
145104,0,0.3785
145151,0,0.3635
145596,0,0.3762
145659,0,0.3655
145662,0,0.3678
145768,0,0.3586
145823,0,0.3958
145837,0,0.3712
145853,0,0.3434
145863,0,0.3627
145869,0,0.3743
146578,0,0.3564
147241,0,0.418
147448,0,0.3691
147472,0,0.418
147509,0,0.3695
147687,0,0.4052
147761,0,0.3633
148145,0,0.3856
148146,0,0.3666
148376,0,0.413
148512,0,0.3646
148582,0,0.4018
148635,0,0.3904
148773,0,0.4022
148936,0,0.3675
149051,0,0.3775
149071,0,0.3687
149125,0,0.3741
149201,0,0.3949
149269,0,0.3904
149319,0,0.3738
149320,0,0.4322
149420,0,0.382
149421,0,0.3675
149451,0,0.3573
149637,0,0.374
149722,0,0.4689
149876,0,0.4022
150063,0,0.3853
150236,0,0.3742
150524,0,0.4045
151098,0,0.4128
151202,0,0.3846
151441,0,0.3665
151811,0,0.3665
152038,0,0.3437
152085,0,0.3699
152332,0,0.367
152343,0,0.4008
152438,0,0.3656
152656,0,0.3824
152776,0,0.3428
153165,0,0.361
153764,0,0.3621
153835,0,0.3568
153839,0,0.4004
153841,0,0.3778
154158,0,0.412
154427,0,0.3733
154654,0,0.4064
154714,0,0.387
154829,0,0.3523
154843,0,0.3641
154919,0,0.3684
154959,0,0.3775
155659,0,0.3936
155757,0,0.3575
156106,0,0.3716
156300,0,0.3739
156830,0,0.3639
157135,0,0.3658
157385,0,0.3717
157389,0,0.3675
157976,0,0.4064
157991,0,0.369
158030,0,0.3553
159063,0,0.3452
159117,0,0.3693
159252,0,0.3684
159266,0,0.3792
159332,0,0.418
159536,0,0.3641
159539,0,0.3485
159740,0,0.3738
159765,0,0.4192
160145,0,0.3393
160228,0,0.3611
160313,0,0.3605
160338,0,0.3787
160565,0,0.351
160620,0,0.364
160644,0,0.3831
160751,0,0.388
160813,0,0.3675
160970,0,0.3824
161013,0,0.3654
161301,0,0.4188
161656,0,0.3484
161885,0,0.3986
161956,0,0.3593
161980,0,0.4042
162221,0,0.4322
162229,0,0.3803
162356,0,0.3823
162517,0,0.4018
163638,0,0.3676
163794,0,0.3513
163942,0,0.3807
163951,0,0.366
164165,0,0.3642
164246,0,0.369
164252,0,0.4056
164405,0,0.3714
164526,0,0.4083
164735,0,0.3657
166097,0,0.3632
166451,0,0.4004
166517,0,0.367
166887,0,0.3502
166961,0,0.36
166994,0,0.3554
167080,0,0.3647
167147,0,0.3742
167171,0,0.3407
167479,0,0.3991
167487,0,0.4045
167584,0,0.3663
167941,0,0.4045
167990,0,0.3508
168449,0,0.3666
168576,0,0.4012
168617,0,0.3657
168623,0,0.3695
168660,0,0.3473
168748,0,0.3625
168810,0,0.3693
169048,0,0.369
169234,0,0.3677
169600,0,0.4171
169608,0,0.3507
169792,0,0.3803
170461,0,0.3713
170633,0,0.3742
170817,0,0.4049
171239,0,0.3777
171243,0,0.3601
171269,0,0.3574
171335,0,0.358
171451,0,0.367
171594,0,0.3436
171694,0,0.3682
171711,0,0.3824
171731,0,0.3778
171832,0,0.429
171877,0,0.3666
172114,0,0.418
172199,0,0.3824
172250,0,0.3827
172469,0,0.3592
172496,0,0.3904
172583,0,0.4053
172623,0,0.3719
172746,0,0.3973
173028,0,0.3839
173173,0,0.3755
173193,0,0.3824
173281,0,0.3695
173549,0,0.3444
173697,0,0.3647
173712,0,0.363
173828,0,0.3667
174041,0,0.3659
174245,0,0.3751
174670,0,0.363
175577,0,0.3415
175754,0,0.3824
175777,0,0.387
176002,0,0.416
176103,0,0.3633
176246,0,0.4273
176365,0,0.4072
176584,0,0.3657
176685,0,0.3668
176768,0,0.3655
176826,0,0.3823
176951,0,0.3713
177282,0,0.3582
177292,0,0.3818
177432,0,0.3746
177442,0,0.412
177461,0,0.3448
177690,0,0.383
177716,0,0.3663
178300,0,0.3691
178315,0,0.3959
178630,0,0.3785
178744,0,0.3597
178759,0,0.3669
178974,0,0.3634
179019,0,0.3709
179234,0,0.375
179501,0,0.3635
179803,0,0.3678
179853,0,0.3567
179925,0,0.363
179981,0,0.3679
180050,0,0.3783
180283,0,0.4029
180431,0,0.3741
180673,0,0.3675
180928,0,0.3764
181087,0,0.3743
181293,0,0.357
181412,0,0.3691
181779,0,0.383
181842,0,0.3786
182025,0,0.3664
182139,0,0.3746
182368,0,0.4148
182419,0,0.4689
183179,0,0.3692
183444,0,0.3617
183607,0,0.3603
183631,0,0.3487
183804,0,0.3617
184088,0,0.3691
184105,0,0.4652
184254,0,0.3632
184805,0,0.3616
184866,0,0.3656
185000,0,0.3587
185291,0,0.3598
185393,0,0.3824
185852,0,0.3757
185872,0,0.3973
186092,0,0.4171
186472,0,0.3742
186485,0,0.4171
186555,0,0.3702
186817,0,0.4137
186885,0,0.3831
187076,0,0.3899
187131,0,0.4169
187194,0,0.3675
187441,0,0.4018
187492,0,0.3749
187630,0,0.3689
187672,0,0.4018
188156,0,0.3628
188351,0,0.429
188465,0,0.4135
188495,0,0.3691
188572,0,0.3602
188654,0,0.4192
188736,0,0.4322
188841,0,0.3693
189148,0,0.36
189185,0,0.3691
189298,0,0.3939
189375,0,0.3568
189439,0,0.3667
189511,0,0.3751
190220,0,0.3866
190306,0,0.4003
190567,0,0.3619
190730,0,0.3824
190803,0,0.3498
190948,0,0.3851
191021,0,0.3824
191052,0,0.3695
191404,0,0.3716
191459,0,0.3654
191546,0,0.3324
191938,0,0.3824
192001,0,0.3904
192009,0,0.3888
192059,0,0.4126
192206,0,0.3749
193174,0,0.4144
193340,0,0.3939
193511,0,0.4184
193537,0,0.384
193565,0,0.3734
193795,0,0.3455
193864,0,0.3793
194020,0,0.3632
194197,0,0.3679
194248,0,0.3421
194479,0,0.4018
194768,0,0.399
195005,0,0.4188
195062,0,0.362
195182,0,0.4107
195484,0,0.357
195594,0,0.3665
195761,0,0.3904
195897,0,0.3986
196076,0,0.373
196509,0,0.3621
196710,0,0.369
196760,0,0.3695
196832,0,0.4273
196897,0,0.3648
197009,0,0.3768
197011,0,0.3729
197023,0,0.3602
197165,0,0.4112
197276,0,0.3824
197708,0,0.3781
197895,0,0.361
198293,0,0.4318
198310,0,0.3678
198396,0,0.3705
198542,0,0.3682
198712,0,0.3646
199015,0,0.3632
199026,0,0.3729
199113,0,0.3734
199213,0,0.4052
199316,0,0.3459
199391,0,0.3824
199582,0,0.374
200267,0,0.3832
200407,0,0.3721
200542,0,0.3751
200572,0,0.4652
201154,0,0.3409
201243,0,0.3669
201343,0,0.4192
201596,0,0.3873
201681,0,0.4011
202035,0,0.3608
202223,0,0.3697
202254,0,0.3875
202524,0,0.335
202787,0,0.3742
203335,0,0.3763
203523,0,0.3803
203642,0,0.3418
203660,0,0.3742
203740,0,0.3634
204068,0,0.4002
204074,0,0.3346
204213,0,0.3335
204604,0,0.3696
205109,0,0.3734
205292,0,0.3851
205450,0,0.3884
205615,0,0.3567
205641,0,0.4029
206140,0,0.3693
206227,0,0.3369
206288,0,0.3486
206432,0,0.3749
206494,0,0.3534
206645,0,0.4128
206828,0,0.3687
207048,0,0.3665
207349,0,0.3771
207475,0,0.4153
207573,0,0.3666
207704,0,0.3962
207744,0,0.3742
207992,0,0.3469
208300,0,0.3824
208389,0,0.3746
208540,0,0.4034
208643,0,0.3635
208773,0,0.3906
208933,0,0.343
209021,0,0.3722
209142,0,0.3334
209301,0,0.367
209636,0,0.3703
209640,0,0.36
209775,0,0.3676
209984,0,0.3959
210037,0,0.4143
210173,0,0.3791
210220,0,0.3695
210593,0,0.4143
210661,0,0.416
210668,0,0.3656
210858,0,0.3729
211097,0,0.3469
211523,0,0.3824
211705,0,0.3788
212364,0,0.3405
212539,0,0.3828
212617,0,0.4148
212640,0,0.3664
212652,0,0.3483
212921,0,0.3791
212925,0,0.3738
213003,0,0.3951
213591,0,0.3648
213722,0,0.3733
214095,0,0.4033
214409,0,0.3697
214541,0,0.3673
214561,0,0.3639
214973,0,0.3455
215077,0,0.3979
215082,0,0.3684
215271,0,0.37
215349,0,0.3636
215379,0,0.3691
215913,0,0.3757
215955,0,0.3659
215974,0,0.367
216042,0,0.405
216271,0,0.3656
216363,0,0.4657
216759,0,0.3824
216853,0,0.3342
217239,0,0.3307
217261,0,0.3686
217535,0,0.3702
218067,0,0.3422
218418,0,0.4042
218784,0,0.3694
218967,0,0.3973
219041,0,0.3836
219147,0,0.3824
219260,0,0.412
219472,0,0.3671
219706,0,0.4689
220262,0,0.4018
220305,0,0.3612
220356,0,0.394
220397,0,0.3823
220509,0,0.429
220524,0,0.39
220668,0,0.3443
220784,0,0.3816
221684,0,0.3454
221728,0,0.3738
222402,0,0.3819
222697,0,0.4102
223067,0,0.4143
223180,0,0.364
223209,0,0.3665
223256,0,0.3824
223553,0,0.3642
223589,0,0.4135
223705,0,0.3398
223706,0,0.3693
223839,0,0.3544
223855,0,0.3668
223967,0,0.397
224126,0,0.3659
224792,0,0.3686
224924,0,0.4044
224956,0,0.4177
225336,0,0.3634
225507,0,0.3588
225512,0,0.3618
225516,0,0.3696
225562,0,0.3678
225586,0,0.3694
225819,0,0.3827
225989,0,0.4273
226194,0,0.4018
226286,0,0.3397
226553,0,0.3712
226607,0,0.3824
226788,0,0.3611
226963,0,0.3704
227058,0,0.3411
227062,0,0.4137
227198,0,0.3401
227704,0,0.3835
227841,0,0.4099
228189,0,0.3643
228269,0,0.3625
228361,0,0.429
228849,0,0.3616
229023,0,0.3453
229477,0,0.3643
229864,0,0.3711
229958,0,0.3803
230009,0,0.383
230123,0,0.4064
230181,0,0.36
230640,0,0.363
230648,0,0.3675
230658,0,0.3598
230937,0,0.3691
231125,0,0.3959
231131,0,0.3705
231241,0,0.363
231247,0,0.4171
231436,0,0.3624
231600,0,0.3702
231632,0,0.4283
232738,0,0.416
232748,0,0.3625
232843,0,0.3471
233009,0,0.363
233179,0,0.3785
233599,0,0.3639
233622,0,0.3357
233924,0,0.3725
233935,0,0.3709
233984,0,0.401
234036,0,0.3605
234397,0,0.3475
234667,0,0.4018
234954,0,0.4064
235104,0,0.3824
235109,0,0.4064
235177,0,0.3602
235427,0,0.3669
235620,0,0.3697
235701,0,0.3593
235848,0,0.3695
236322,0,0.3693
236574,0,0.3606
236628,0,0.4273
236706,0,0.4273
236766,0,0.361
236899,0,0.3914
236940,0,0.3738
236984,0,0.3438
237101,0,0.3668
237294,0,0.3646
237451,0,0.394
237892,0,0.3753
238021,0,0.3813
238375,0,0.3626
238534,0,0.3803
238570,0,0.3449
238660,0,0.418
238677,0,0.3475
238766,0,0.3604
239108,0,0.3851
239275,0,0.4026
239484,0,0.4064
239972,0,0.3761
240023,0,0.3774
240076,0,0.3756
240117,0,0.3809
240436,0,0.3709
240641,0,0.3662
240656,0,0.3697
240756,0,0.3649
240861,0,0.4679
240944,0,0.3675
241475,0,0.3666
241527,0,0.3451
241655,0,0.3375
241820,0,0.3738
241933,0,0.4128
241997,0,0.368
242224,0,0.3794
242327,0,0.4064
242350,0,0.3713
242616,0,0.3628
243169,0,0.3762
243358,0,0.383
243487,0,0.3986
243991,0,0.3936
244021,0,0.3637
244430,0,0.3934
244477,0,0.3727
244711,0,0.3416
244785,0,0.3444
244984,0,0.3692
245071,0,0.3661
245351,0,0.3686
245799,0,0.3669
245845,0,0.3425
246225,0,0.3708
246271,0,0.4078
246342,0,0.3329
246461,0,0.3751
246534,0,0.3422
246735,0,0.3686
246774,0,0.3694
246819,0,0.4041
246940,0,0.3598
247075,0,0.3685
247374,0,0.4322
247403,0,0.3747
247513,0,0.4093
247537,0,0.3833
247643,0,0.3659
247829,0,0.3632
247889,0,0.3471
248454,0,0.3803
248613,0,0.383
248729,0,0.357
248782,0,0.3689
248813,0,0.3982
249439,0,0.429
249710,0,0.3676
249977,0,0.3699
250426,0,0.3672
250453,0,0.3939
250584,0,0.3842
250652,0,0.3936
250669,0,0.3686
250675,0,0.3682
250838,0,0.367
250847,0,0.3639
250886,0,0.376
250953,0,0.3977
251043,0,0.342
251236,0,0.3728
251490,0,0.3643
251622,0,0.3679
251807,0,0.3855
251962,0,0.3539
252186,0,0.3516
252330,0,0.3586
252502,0,0.3646
252607,0,0.3435
252681,0,0.3798
252701,0,0.3656
252979,0,0.4502
253163,0,0.3437
253280,0,0.3691
253449,0,0.3736
253475,0,0.3856
253495,0,0.3754
253648,0,0.3578
253789,0,0.3759
253844,0,0.4689
253857,0,0.4273
254053,0,0.3759
254074,0,0.3791
254125,0,0.4157
254404,0,0.429
254502,0,0.376
254615,0,0.4192
254783,0,0.3497
255035,0,0.3485
255054,0,0.3947
255258,0,0.3617
255619,0,0.3411
255858,0,0.3471
255880,0,0.3832
256142,0,0.3773
256182,0,0.4146
256389,0,0.3935
256526,0,0.3819
256687,0,0.4327
256729,0,0.3691
256732,0,0.3435
256858,0,0.4116
256960,0,0.3458
257045,0,0.4652
257268,0,0.3838
257293,0,0.4143
257596,0,0.4099
257726,0,0.3695
257865,0,0.4322
257912,0,0.4689
257919,0,0.3793
258158,0,0.3422
258178,0,0.3713
258250,0,0.4078
258438,0,0.4018
258447,0,0.3677
258737,0,0.3842
258743,0,0.367
258765,0,0.3656
258994,0,0.3687
259218,0,0.3732
259273,0,0.4112
259398,0,0.412
259550,0,0.3876
259679,0,0.367
259866,0,0.364
260010,0,0.3469
260190,0,0.39
260416,0,0.4018
260748,0,0.4042
260826,0,0.3764
260949,0,0.3653
261131,0,0.429
261319,0,0.3504
261511,0,0.4171
261536,0,0.3784
261847,0,0.3602
261896,0,0.39
262445,0,0.4652
262465,0,0.3635
262573,0,0.3448
262821,0,0.3936
262863,0,0.3896
263036,0,0.3584
263056,0,0.3827
263187,0,0.3632
263198,0,0.4322
263252,0,0.3325
263412,0,0.3951
263446,0,0.4652
263715,0,0.3654
263749,0,0.3642
263806,0,0.3738
264192,0,0.3621
264267,0,0.388
264458,0,0.3616
264527,0,0.4022
264630,0,0.3698
264634,0,0.3676
264760,0,0.4443
264885,0,0.4064
265098,0,0.401
265419,0,0.3601
265481,0,0.3732
265570,0,0.3775
265645,0,0.37
265742,0,0.4018
265782,0,0.4133
265939,0,0.3747
266166,0,0.3682
266436,0,0.3828
266453,0,0.3655
266683,0,0.344
267080,0,0.3403
267227,0,0.3488
267593,0,0.3633
267632,0,0.383
267974,0,0.3438
268037,0,0.3615
268048,0,0.3727
268050,0,0.3828
268122,0,0.3632
268292,0,0.3756
268450,0,0.4181
268629,0,0.4018
268726,0,0.3742
269220,0,0.4052
269317,0,0.3824
269393,0,0.3695
269681,0,0.3657
269744,0,0.3648
269748,0,0.3631
270162,0,0.3597
270270,0,0.3622
270412,0,0.3742
270797,0,0.3748
270894,0,0.3596
271240,0,0.3749
271410,0,0.3823
271479,0,0.3953
271815,0,0.3511
271816,0,0.3704
272063,0,0.3769
272071,0,0.3675
272191,0,0.372
272209,0,0.3486
272228,0,0.3511
272333,0,0.3427
272453,0,0.392
272510,0,0.3581
272555,0,0.3749
272939,0,0.344
273251,0,0.3748
273294,0,0.3713
273362,0,0.3678
273521,0,0.3453
273677,0,0.3907
273781,0,0.4018
274048,0,0.3661
274090,0,0.376
274245,0,0.3454
274463,0,0.3627
274678,0,0.3457
274717,0,0.3742
274800,0,0.4318
274807,0,0.4171
274860,0,0.375
274897,0,0.3601
274969,0,0.363
275771,0,0.3791
275854,0,0.3667
275870,0,0.3643
275896,0,0.4042
275938,0,0.3491
276221,0,0.3702
276548,0,0.3814
276665,0,0.3475
277027,0,0.3372
277130,0,0.3699
277394,0,0.3836
277416,0,0.3725
277631,0,0.3759
277676,0,0.3741
277851,0,0.3954
277917,0,0.4089
277968,0,0.3701
278159,0,0.4188
278268,0,0.3423
278284,0,0.3435
278353,0,0.3936
278568,0,0.4043
278779,0,0.3607
278838,0,0.3664
278886,0,0.3589
278945,0,0.3824
279003,0,0.3691
279106,0,0.4017
279195,0,0.4135
279652,0,0.3593
279664,0,0.4273
279785,0,0.37
279877,0,0.3605
280030,0,0.3676
280202,0,0.3697
280539,0,0.4148
280865,0,0.3665
281068,0,0.3375
281111,0,0.4171
281408,0,0.4024
281445,0,0.3588
281493,0,0.3757
281508,0,0.3573
281630,0,0.4087
281776,0,0.3695
281863,0,0.3732
281898,0,0.3693
281978,0,0.3836
282193,0,0.3467
282233,0,0.371
282236,0,0.3773
282282,0,0.3637
282533,0,0.3975
282756,0,0.3657
282949,0,0.3738
283359,0,0.3703
283619,0,0.375
283785,0,0.3477
283800,0,0.343
283996,0,0.3679
284136,0,0.3666
284170,0,0.3658
284502,0,0.3446
284600,0,0.3676
284769,0,0.3704
285017,0,0.3633
285041,0,0.379
285078,0,0.3687
285226,0,0.397
285446,0,0.3675
285460,0,0.3356
285755,0,0.3472
285790,0,0.3733
285845,0,0.39
286005,0,0.3923
286088,0,0.3988
286135,0,0.3632
286175,0,0.3803
286669,0,0.392
286826,0,0.3396
286853,0,0.3771
286865,0,0.3621
287237,0,0.3738
287298,0,0.3516
287742,0,0.3652
287998,0,0.4144
288014,0,0.3824
288039,0,0.344
288196,0,0.3597
288272,0,0.3676
288496,0,0.3494
288501,0,0.3415
288611,0,0.3833
288667,0,0.3986
288753,0,0.4045
288888,0,0.3623
289485,0,0.3636
289954,0,0.3643
289985,0,0.3873
290041,0,0.3461
290169,0,0.3672
290309,0,0.3713
290392,0,0.3665
290648,0,0.3749
290846,0,0.3827
290878,0,0.3604
290956,0,0.3752
291011,0,0.3542
291329,0,0.363
291445,0,0.4171
291718,0,0.3391
291814,0,0.3583
291908,0,0.425
291947,0,0.3755
291963,0,0.3639
292282,0,0.3632
292488,0,0.3697
292546,0,0.4273
292548,0,0.4039
292675,0,0.3566
292853,0,0.3643
292885,0,0.3666
292928,0,0.3444
293065,0,0.3665
293302,0,0.3704
293427,0,0.4026
293468,0,0.3903
293867,0,0.3644
294066,0,0.3787
294120,0,0.4188
294664,0,0.3627
294683,0,0.3663
294720,0,0.4018
294909,0,0.3475
294978,0,0.3678
295039,0,0.3451
295075,0,0.3998
295207,0,0.3675
295405,0,0.3632
295422,0,0.3791
295786,0,0.3975
295898,0,0.3822
296404,0,0.3537
296616,0,0.382
296721,0,0.3698
296761,0,0.416
296866,0,0.3699
296926,0,0.363
297217,0,0.3744
297346,0,0.3702
297500,0,0.3639
297589,0,0.3942
297733,0,0.3939
297990,0,0.3794
298334,0,0.3962
298363,0,0.3379
298449,0,0.364
298640,0,0.3733
298664,0,0.346
299186,0,0.338
299238,0,0.3486
299328,0,0.3636
299347,0,0.3749
299658,0,0.3649
299678,0,0.3472
299863,0,0.3411
299919,0,0.3656
300056,0,0.3824
300243,0,0.3695
300284,0,0.3364
300437,0,0.4054
300440,0,0.394
300444,0,0.3696
300513,0,0.3807
300616,0,0.3954
300715,0,0.3784
300983,0,0.3883
300997,0,0.376
301088,0,0.3708
301107,0,0.3743
301147,0,0.3842
301275,0,0.3737
301599,0,0.3632
301722,0,0.3778
302051,0,0.3786
302077,0,0.3608
302141,0,0.3697
302241,0,0.3438
302341,0,0.3824
302422,0,0.3469
302451,0,0.3959
302610,0,0.3559
302814,0,0.4133
302973,0,0.4064
303020,0,0.3675
303031,0,0.3454
303064,0,0.429
303082,0,0.383
303152,0,0.3671
303423,0,0.3639
303498,0,0.3583
303516,0,0.3693
304351,0,0.3682
304700,0,0.4192
304773,0,0.3431
305529,0,0.4135
305701,0,0.3672
306269,0,0.3803
306375,0,0.3671
306647,0,0.3677
306758,0,0.3749
307247,0,0.3566
307283,0,0.4143
307296,0,0.3934
307299,0,0.357
307685,0,0.3775
308373,0,0.4135
308896,0,0.4133
308903,0,0.3824
309062,0,0.3373
309143,0,0.4322
309489,0,0.3548
309654,0,0.3678
309961,0,0.3735
310211,0,0.4064
310397,0,0.3404
310420,0,0.3887
310551,0,0.3992
310562,0,0.4652
310677,0,0.4029
310718,0,0.3619
310907,0,0.361
311183,0,0.39
311457,0,0.3798
311533,0,0.376
311570,0,0.3824
311927,0,0.3853
312228,0,0.363
312309,0,0.348
312325,0,0.3697
312348,0,0.3675
312447,0,0.3633
312500,0,0.4142
312569,0,0.3827
312589,0,0.3572
312734,0,0.3715
313124,0,0.3672
313174,0,0.4042
313503,0,0.3695
313641,0,0.3791
313811,0,0.3607
314139,0,0.3477
314452,0,0.366
314632,0,0.4099
315188,0,0.3622
315244,0,0.36
315361,0,0.3824
315509,0,0.336
315651,0,0.3678
315661,0,0.3611
315928,0,0.3717
315937,0,0.3846
316109,0,0.3446
316143,0,0.3844
316155,0,0.3716
316286,0,0.3827
316500,0,0.3598
316590,0,0.3719
316702,0,0.407
316878,0,0.3334
317003,0,0.3566
317316,0,0.39
317455,0,0.3934
317622,0,0.4273
317695,0,0.4045
318029,0,0.3832
318041,0,0.3705
318045,0,0.412
318240,0,0.342
318241,0,0.3708
318360,0,0.3704
318479,0,0.3697
318497,0,0.3706
318559,0,0.3823
318600,0,0.3828
318646,0,0.4022
318754,0,0.3653
318892,0,0.3628
318999,0,0.3742
319047,0,0.3783
319053,0,0.374
319149,0,0.364
319333,0,0.3695
319360,0,0.3824
319508,0,0.3693
319599,0,0.3851
319682,0,0.3701
319750,0,0.3777
319785,0,0.3706
319922,0,0.4033
320219,0,0.3743
320350,0,0.3974
320497,0,0.3475
320905,0,0.418
321371,0,0.4018
321946,0,0.3516
321966,0,0.3695
322220,0,0.3749
322365,0,0.3502
322430,0,0.3803
322455,0,0.3651
322850,0,0.3635
322923,0,0.3738
323073,0,0.4273
323453,0,0.376
323549,0,0.4018
323583,0,0.3994
323659,0,0.4105
323834,0,0.3693
324034,0,0.3622
324161,0,0.3748
325023,0,0.3604
325102,0,0.4131
325173,0,0.3675
325223,0,0.3637
325594,0,0.3657
325765,0,0.4029
325959,0,0.3678
326109,0,0.373
326325,0,0.3504
326359,0,0.3669
326370,0,0.3611
326400,0,0.4273
326402,0,0.352
326458,0,0.4026
326613,0,0.3891
326680,0,0.4022
326844,0,0.3787
327544,0,0.3942
327577,0,0.3747
327610,0,0.3443
327685,0,0.3787
327707,0,0.3732
327937,0,0.3695
328209,0,0.4064
328221,0,0.3534
328260,0,0.3443
328311,0,0.3701
328478,0,0.3844
328564,0,0.3658
328726,0,0.3699
328821,0,0.4689
328887,0,0.3742
328985,0,0.366
329004,0,0.3747
329685,0,0.3632
330114,0,0.363
330578,0,0.4282
330671,0,0.3672
330808,0,0.3851
330835,0,0.3601
331200,0,0.3608
331462,0,0.3821
331535,0,0.4169
331695,0,0.4041
332155,0,0.4018
332309,0,0.3518
332339,0,0.373
332483,0,0.3725
332501,0,0.3655
332533,0,0.4036
332555,0,0.3986
332663,0,0.429
332740,0,0.3397
332846,0,0.3709
332876,0,0.3691
333063,0,0.3704
333171,0,0.3583
333253,0,0.3973
333282,0,0.374
333298,0,0.3745
333554,0,0.3663
333875,0,0.3648
334045,0,0.3456
334183,0,0.3644
334196,0,0.4045
334266,0,0.3905
334368,0,0.3641
334377,0,0.3411
334456,0,0.3628
334854,0,0.3757
334890,0,0.3719
334974,0,0.4273
335037,0,0.3861
335127,0,0.3441
335384,0,0.367
335784,0,0.369
335887,0,0.3824
335903,0,0.3693
335909,0,0.4018
336006,0,0.364
336207,0,0.3675
336236,0,0.3942
336275,0,0.3357
336649,0,0.3761
337185,0,0.348
337255,0,0.3675
337271,0,0.3358
337315,0,0.4322
337358,0,0.3587
337382,0,0.369
337563,0,0.4064
337676,0,0.3674
337782,0,0.3742
337888,0,0.3813
338009,0,0.3458
338197,0,0.364
338913,0,0.3695
338938,0,0.3447
339050,0,0.3585
339091,0,0.3935
339126,0,0.3446
339459,0,0.3544
339648,0,0.3379
340003,0,0.3624
340224,0,0.3824
340376,0,0.3671
340449,0,0.3646
340934,0,0.3678
341087,0,0.3737
341295,0,0.367
341333,0,0.3615
341395,0,0.37
341515,0,0.4057
341566,0,0.3824
341735,0,0.3694
341765,0,0.3678
342041,0,0.3475
342136,0,0.387
342339,0,0.3757
342480,0,0.3787
342575,0,0.3632
342612,0,0.4083
342666,0,0.363
342800,0,0.3676
343323,0,0.3449
343778,0,0.3819
343812,0,0.3349
344168,0,0.374
344320,0,0.429
344371,0,0.3753
344983,0,0.3458
345072,0,0.3595
345231,0,0.4018
345253,0,0.3722
346105,0,0.3846
346191,0,0.3813
346425,0,0.3577
346826,0,0.3699
346844,0,0.3696
347326,0,0.361
